,key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction,time
22,KNYC,observation,1486014660,KNYC,Nyc/Central Park,1486007460,N,40,26,2600,Cloudy,,,26,40,58,29.89,10,34,290,WNW,,8,,,,0,,Low,34,0,,,,,CLR,,,,,,,,,,2017-02-01 22:51:00
23,KNYC,observation,1486018260,KNYC,Nyc/Central Park,1486011060,N,38,33,3300,Fair,,,26,38,62,29.89,10,32,300,WNW,,8,47,33,,0,,Low,32,0,,,,,CLR,,,,,,,,,,2017-02-01 23:51:00
0,KNYC,observation,1486021860,KNYC,Nyc/Central Park,1486014660,N,37,33,3300,Fair,0,Steady,27,37,67,29.89,10,37,300,WNW,,3,,,,0,,Low,37,0,,,,,CLR,,,,,,,,,,2017-02-02 00:51:00
1,KNYC,observation,1486025460,KNYC,Nyc/Central Park,1486018260,N,37,33,3300,Fair,,,25,37,62,29.9,10,37,,CALM,,0,,,,0,,Low,37,0,,,,,CLR,,,,,,,,,,2017-02-02 01:51:00
2,KNYC,observation,1486029060,KNYC,Nyc/Central Park,1486021860,N,37,29,2900,Partly Cloudy,,,22,37,54,29.9,10,32,300,WNW,,6,,,,0,,Low,32,0,,,,,CLR,,,,,,,,,,2017-02-02 02:51:00
3,KNYC,observation,1486032660,KNYC,Nyc/Central Park,1486025460,N,36,26,2600,Cloudy,1,Rising,21,36,55,29.9,10,36,,CALM,,0,,,,0,,Low,36,0,,,,,SCT,,,,,,,,,,2017-02-02 03:51:00
4,KNYC,observation,1486036260,KNYC,Nyc/Central Park,1486029060,N,36,26,2600,Cloudy,,,22,36,57,29.9,10,36,,CALM,,0,,,,0,,Low,36,0,,,,,OVC,,,,,,,,,,2017-02-02 04:51:00
5,KNYC,observation,1486039860,KNYC,Nyc/Central Park,1486032660,N,37,29,2900,Partly Cloudy,,,25,37,62,29.9,10,,,,,,,,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-02-02 05:51:00
6,KNYC,observation,1486043460,KNYC,Nyc/Central Park,1486036260,D,38,26,2600,Cloudy,1,Rising Rapidly,24,38,57,29.91,10,30,260,W,17,12,,,,0,,Low,30,0,,,,,OVC,,,,,,,,,,2017-02-02 06:51:00
7,KNYC,observation,1486047060,KNYC,Nyc/Central Park,1486039860,D,38,26,2600,Cloudy,,,25,38,60,29.92,10,38,,VAR,,3,,,,0,,Low,38,1,,,,,OVC,,,,,,,,,,2017-02-02 07:51:00
8,KNYC,observation,1486050660,KNYC,Nyc/Central Park,1486043460,D,38,26,2600,Cloudy,,,25,38,60,29.92,10,,,,,,,,,0,,Low,,1,,,,,OVC,,,,,,,,,,2017-02-02 08:51:00
9,KNYC,observation,1486054260,KNYC,Nyc/Central Park,1486047060,D,39,34,3400,Fair,0,Steady,25,39,57,29.92,10,,,,,,,,,0,,Low,,2,,,,,FEW,,,,,,,,,,2017-02-02 09:51:00
10,KNYC,observation,1486057860,KNYC,Nyc/Central Park,1486050660,D,41,34,3400,Fair,,,19,41,41,29.91,10,36,,VAR,17,7,,,,0,,Low,36,2,,,,,CLR,,,,,,,,,,2017-02-02 10:51:00
11,KNYC,observation,1486061460,KNYC,Nyc/Central Park,1486054260,D,43,30,3000,Partly Cloudy,,,16,43,34,29.89,10,39,,VAR,17,6,,,,0,,Low,39,2,,,,,SCT,,,,,,,,,,2017-02-02 11:51:00
12,KNYC,observation,1486065060,KNYC,Nyc/Central Park,1486057860,D,43,28,2800,Mostly Cloudy,2,Falling Rapidly,15,43,32,29.87,10,36,290,WNW,24,13,,,,0,,Low,36,2,,,,,BKN,,,,,,,,,,2017-02-02 12:51:00
13,KNYC,observation,1486068660,KNYC,Nyc/Central Park,1486061460,D,45,30,3000,Partly Cloudy,,,14,45,29,29.86,10,42,,VAR,20,6,,,,0,,Low,42,2,,,,,SCT,,,,,,,,,,2017-02-02 13:51:00
14,KNYC,observation,1486072260,KNYC,Nyc/Central Park,1486065060,D,44,28,2800,Mostly Cloudy,,,16,44,32,29.87,10,38,290,WNW,18,12,,,,0,,Low,38,1,,,,,BKN,,,,,,,,,,2017-02-02 14:51:00
15,KNYC,observation,1486075860,KNYC,Nyc/Central Park,1486068660,D,42,28,2800,Mostly Cloudy,1,Rising Rapidly,14,42,32,29.9,10,38,,VAR,22,6,,,,0,,Low,38,1,,,,,BKN,,,,,,,,,,2017-02-02 15:51:00
16,KNYC,observation,1486079460,KNYC,Nyc/Central Park,1486072260,D,39,26,2600,Cloudy,,,21,39,49,29.93,10,36,,VAR,,5,,,,0,,Low,36,1,,,,,OVC,,,,,,,,,,2017-02-02 16:51:00
17,KNYC,observation,1486083060,KNYC,Nyc/Central Park,1486075860,N,38,27,2700,Mostly Cloudy,,,21,38,51,29.95,10,38,,CALM,,0,,,,0,,Low,38,0,,,,,BKN,,,,,,,,,,2017-02-02 17:51:00
18,KNYC,observation,1486086660,KNYC,Nyc/Central Park,1486079460,N,37,33,3300,Fair,1,Rising Rapidly,20,37,50,29.98,10,33,,VAR,,5,,,,0,,Low,33,0,,,,,CLR,,,,,,,,,,2017-02-02 18:51:00
19,KNYC,observation,1486090260,KNYC,Nyc/Central Park,1486083060,N,37,33,3300,Fair,,,19,37,48,30.0,10,29,310,NW,17,12,,,,0,,Low,29,0,,,,,CLR,,,,,,,,,,2017-02-02 19:51:00
20,KNYC,observation,1486093860,KNYC,Nyc/Central Park,1486086660,N,35,33,3300,Fair,,,19,35,52,30.02,10,31,,VAR,,5,,,,0,,Low,31,0,,,,,CLR,,,,,,,,,,2017-02-02 20:51:00
21,KNYC,observation,1486097460,KNYC,Nyc/Central Park,1486090260,N,34,33,3300,Fair,1,Rising,19,34,54,30.03,10,34,,VAR,,3,,,,0,,Low,34,0,,,,,CLR,,,,,,,,,,2017-02-02 21:51:00
22,KNYC,observation,1486101060,KNYC,Nyc/Central Park,1486093860,N,33,33,3300,Fair,,,17,33,52,30.04,10,,,,,,,,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-02-02 22:51:00
23,KNYC,observation,1486104660,KNYC,Nyc/Central Park,1486097460,N,33,33,3300,Fair,,,14,33,46,30.04,10,27,300,WNW,,7,45,33,,0,,Low,27,0,,,,,CLR,,,,,,,,,,2017-02-02 23:51:00
0,KNYC,observation,1486108260,KNYC,Nyc/Central Park,1486101060,N,32,33,3300,Fair,0,Steady,11,32,42,30.04,10,27,,VAR,,5,,,,0,,Low,27,0,,,,,CLR,,,,,,,,,,2017-02-03 00:51:00
1,KNYC,observation,1486111860,KNYC,Nyc/Central Park,1486104660,N,30,33,3300,Fair,,,10,30,43,30.05,10,24,300,WNW,,6,,,,0,,Low,24,0,,,,,CLR,,,,,,,,,,2017-02-03 01:51:00
2,KNYC,observation,1486115460,KNYC,Nyc/Central Park,1486108260,N,30,33,3300,Fair,,,9,30,41,30.06,10,22,310,NW,,8,,,,0,,Low,22,0,,,,,CLR,,,,,,,,,,2017-02-03 02:51:00
3,KNYC,observation,1486119060,KNYC,Nyc/Central Park,1486111860,N,28,33,3300,Fair,0,Steady,9,28,45,30.05,10,22,,VAR,,6,,,,0,,Low,22,0,,,,,CLR,,,,,,,,,,2017-02-03 03:51:00
4,KNYC,observation,1486122660,KNYC,Nyc/Central Park,1486115460,N,27,33,3300,Fair,,,8,27,45,30.06,10,,,,,,,,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-02-03 04:51:00
5,KNYC,observation,1486126260,KNYC,Nyc/Central Park,1486119060,N,26,33,3300,Fair,,,8,26,47,30.07,10,18,310,NW,,8,,,,0,,Low,18,0,,,,,CLR,,,,,,,,,,2017-02-03 05:51:00
6,KNYC,observation,1486129860,KNYC,Nyc/Central Park,1486122660,D,26,34,3400,Fair,1,Rising Rapidly,8,26,47,30.08,10,26,,VAR,,3,,,,0,,Low,26,0,,,,,CLR,,,,,,,,,,2017-02-03 06:51:00
7,KNYC,observation,1486133460,KNYC,Nyc/Central Park,1486126260,D,26,26,2600,Cloudy,,,8,26,47,30.08,10,18,310,NW,,7,,,,0,,Low,18,1,,,,,CLR,,,,,,,,,,2017-02-03 07:51:00
8,KNYC,observation,1486137060,KNYC,Nyc/Central Park,1486129860,D,27,34,3400,Fair,,,8,27,45,30.1,10,20,290,WNW,,6,,,,0,,Low,20,1,,,,,CLR,,,,,,,,,,2017-02-03 08:51:00
9,KNYC,observation,1486140660,KNYC,Nyc/Central Park,1486133460,D,27,26,2600,Cloudy,0,Steady,9,27,47,30.08,10,27,,CALM,,0,,,,0,,Low,27,2,,,,,CLR,,,,,,,,,,2017-02-03 09:51:00
10,KNYC,observation,1486144260,KNYC,Nyc/Central Park,1486137060,D,28,26,2600,Cloudy,,,9,28,45,30.07,10,21,320,NW,,7,,,,0,,Low,21,2,,,,,CLR,,,,,,,,,,2017-02-03 10:51:00
11,KNYC,observation,1486147860,KNYC,Nyc/Central Park,1486140660,D,29,26,2600,Cloudy,,,9,29,43,30.03,10,22,300,WNW,,7,,,,0,,Moderate,22,3,,,,,CLR,,,,,,,,,,2017-02-03 11:51:00
12,KNYC,observation,1486151460,KNYC,Nyc/Central Park,1486144260,D,31,30,3000,Partly Cloudy,2,Falling Rapidly,10,31,42,29.99,10,23,300,WNW,,8,,,,0,,Moderate,23,3,,,,,CLR,,,,,,,,,,2017-02-03 12:51:00
13,KNYC,observation,1486155060,KNYC,Nyc/Central Park,1486147860,D,32,34,3400,Fair,,,10,32,40,29.96,10,27,300,WNW,,5,,,,0,,Low,27,2,,,,,CLR,,,,,,,,,,2017-02-03 13:51:00
14,KNYC,observation,1486158660,KNYC,Nyc/Central Park,1486151460,D,33,34,3400,Fair,,,10,33,38,29.94,10,,,,,,,,,0,,Low,,1,,,,,CLR,,,,,,,,,,2017-02-03 14:51:00
15,KNYC,observation,1486162260,KNYC,Nyc/Central Park,1486155060,D,33,26,2600,Cloudy,2,Falling,10,33,38,29.93,10,33,,CALM,,0,,,,0,,Low,33,1,,,,,BKN,,,,,,,,,,2017-02-03 15:51:00
16,KNYC,observation,1486165860,KNYC,Nyc/Central Park,1486158660,D,32,26,2600,Cloudy,,,10,32,40,29.94,10,24,280,W,,10,,,,0,,Low,24,1,,,,,BKN,,,,,,,,,,2017-02-03 16:51:00
17,KNYC,observation,1486169460,KNYC,Nyc/Central Park,1486162260,N,32,26,2600,Cloudy,,,9,32,38,29.96,10,26,290,WNW,,6,,,,0,,Low,26,0,,,,,OVC,,,,,,,,,,2017-02-03 17:51:00
18,KNYC,observation,1486173060,KNYC,Nyc/Central Park,1486165860,N,32,26,2600,Cloudy,1,Rising Rapidly,10,32,40,29.98,10,24,320,NW,,9,,,,0,,Low,24,0,,,,,OVC,,,,,,,,,,2017-02-03 18:51:00
19,KNYC,observation,1486176660,KNYC,Nyc/Central Park,1486169460,N,31,26,2600,Cloudy,,,11,31,43,30.0,10,23,280,W,,9,,,,0,,Low,23,0,,,,,OVC,,,,,,,,,,2017-02-03 19:51:00
20,KNYC,observation,1486180260,KNYC,Nyc/Central Park,1486173060,N,30,26,2600,Cloudy,,,4,30,33,30.02,10,22,300,WNW,,9,,,,0,,Low,22,0,,,,,OVC,,,,,,,,,,2017-02-03 20:51:00
21,KNYC,observation,1486183860,KNYC,Nyc/Central Park,1486176660,N,29,33,3300,Fair,1,Rising,6,29,38,30.02,10,21,300,WNW,,8,,,,0,,Low,21,0,,,,,FEW,,,,,,,,,,2017-02-03 21:51:00
22,KNYC,observation,1486187460,KNYC,Nyc/Central Park,1486180260,N,28,33,3300,Fair,,,7,28,41,30.04,10,19,310,NW,17,10,,,,0,,Low,19,0,,,,,FEW,,,,,,,,,,2017-02-03 22:51:00
23,KNYC,observation,1486191060,KNYC,Nyc/Central Park,1486183860,N,26,29,2900,Partly Cloudy,,,5,26,41,30.06,10,15,310,NW,28,13,33,26,,0,,Low,15,0,,,,,SCT,,,,,,,,,,2017-02-03 23:51:00
0,KNYC,observation,1486194660,KNYC,Nyc/Central Park,1486187460,N,25,33,3300,Fair,1,Rising,4,25,41,30.08,10,13,300,WNW,23,14,,,,0,,Low,13,0,,,,,CLR,,,,,,,,,,2017-02-04 00:51:00
1,KNYC,observation,1486198260,KNYC,Nyc/Central Park,1486191060,N,24,33,3300,Fair,,,3,24,40,30.11,10,12,310,NW,21,13,,,,0,,Low,12,0,,,,,CLR,,,,,,,,,,2017-02-04 01:51:00
2,KNYC,observation,1486201860,KNYC,Nyc/Central Park,1486194660,N,23,33,3300,Fair,,,2,23,40,30.12,10,15,,VAR,17,7,,,,0,,Low,15,0,,,,,CLR,,,,,,,,,,2017-02-04 02:51:00
3,KNYC,observation,1486205460,KNYC,Nyc/Central Park,1486198260,N,23,33,3300,Fair,1,Rising,3,23,42,30.13,10,17,,VAR,,5,,,,0,,Low,17,0,,,,,CLR,,,,,,,,,,2017-02-04 03:51:00
4,KNYC,observation,1486209060,KNYC,Nyc/Central Park,1486201860,N,22,33,3300,Fair,,,4,22,46,30.15,10,12,290,WNW,23,9,,,,0,,Low,12,0,,,,,CLR,,,,,,,,,,2017-02-04 04:51:00
5,KNYC,observation,1486212660,KNYC,Nyc/Central Park,1486205460,N,22,33,3300,Fair,,,5,22,48,30.17,10,12,290,WNW,,9,,,,0,,Low,12,0,,,,,CLR,,,,,,,,,,2017-02-04 05:51:00
6,KNYC,observation,1486216260,KNYC,Nyc/Central Park,1486209060,D,22,34,3400,Fair,1,Rising Rapidly,5,22,48,30.2,10,13,290,WNW,,8,,,,0,,Low,13,0,,,,,CLR,,,,,,,,,,2017-02-04 06:51:00
7,KNYC,observation,1486219860,KNYC,Nyc/Central Park,1486212660,D,22,34,3400,Fair,,,5,22,48,30.21,10,12,280,W,,9,,,,0,,Low,12,1,,,,,CLR,,,,,,,,,,2017-02-04 07:51:00
8,KNYC,observation,1486223460,KNYC,Nyc/Central Park,1486216260,D,23,34,3400,Fair,,,5,23,46,30.24,10,,,,,,,,,0,,Low,,1,,,,,CLR,,,,,,,,,,2017-02-04 08:51:00
9,KNYC,observation,1486227060,KNYC,Nyc/Central Park,1486219860,D,25,34,3400,Fair,1,Rising,5,25,43,30.25,10,16,280,W,16,8,,,,0,,Low,16,2,,,,,CLR,,,,,,,,,,2017-02-04 09:51:00
10,KNYC,observation,1486230660,KNYC,Nyc/Central Park,1486223460,D,27,34,3400,Fair,,,6,27,41,30.24,10,18,280,W,,9,,,,0,,Low,18,2,,,,,CLR,,,,,,,,,,2017-02-04 10:51:00
11,KNYC,observation,1486234260,KNYC,Nyc/Central Park,1486227060,D,30,34,3400,Fair,,,6,30,36,30.21,10,22,280,W,,8,,,,0,,Moderate,22,3,,,,,CLR,,,,,,,,,,2017-02-04 11:51:00
12,KNYC,observation,1486237860,KNYC,Nyc/Central Park,1486230660,D,31,34,3400,Fair,2,Falling Rapidly,6,31,35,30.18,10,22,250,WSW,18,12,,,,0,,Moderate,22,3,,,,,CLR,,,,,,,,,,2017-02-04 12:51:00
13,KNYC,observation,1486241460,KNYC,Nyc/Central Park,1486234260,D,33,34,3400,Fair,,,6,33,32,30.15,10,28,,VAR,,6,,,,0,,Low,28,2,,,,,CLR,,,,,,,,,,2017-02-04 13:51:00
14,KNYC,observation,1486245060,KNYC,Nyc/Central Park,1486237860,D,34,34,3400,Fair,,,6,34,31,30.15,10,28,250,WSW,,7,,,,0,,Low,28,1,,,,,CLR,,,,,,,,,,2017-02-04 14:51:00
15,KNYC,observation,1486248660,KNYC,Nyc/Central Park,1486241460,D,34,34,3400,Fair,2,Falling,5,34,30,30.14,10,27,240,WSW,17,9,,,,0,,Low,27,1,,,,,CLR,,,,,,,,,,2017-02-04 15:51:00
16,KNYC,observation,1486252260,KNYC,Nyc/Central Park,1486245060,D,33,34,3400,Fair,,,4,33,29,30.14,10,27,270,W,18,7,,,,0,,Low,27,1,,,,,CLR,,,,,,,,,,2017-02-04 16:51:00
17,KNYC,observation,1486255860,KNYC,Nyc/Central Park,1486248660,N,33,33,3300,Fair,,,6,33,32,30.14,10,27,260,W,,7,,,,0,,Low,27,0,,,,,CLR,,,,,,,,,,2017-02-04 17:51:00
18,KNYC,observation,1486259460,KNYC,Nyc/Central Park,1486252260,N,33,33,3300,Fair,1,Rising Rapidly,6,33,32,30.15,10,26,250,WSW,17,8,,,,0,,Low,26,0,,,,,CLR,,,,,,,,,,2017-02-04 18:51:00
19,KNYC,observation,1486263060,KNYC,Nyc/Central Park,1486255860,N,32,26,2600,Cloudy,,,7,32,35,30.15,10,24,250,WSW,,9,,,,0,,Low,24,0,,,,,CLR,,,,,,,,,,2017-02-04 19:51:00
20,KNYC,observation,1486266660,KNYC,Nyc/Central Park,1486259460,N,32,33,3300,Fair,,,7,32,35,30.14,10,24,270,W,,9,,,,0,,Low,24,0,,,,,CLR,,,,,,,,,,2017-02-04 20:51:00
21,KNYC,observation,1486270260,KNYC,Nyc/Central Park,1486263060,N,32,26,2600,Cloudy,2,Falling Rapidly,7,32,35,30.14,10,26,,VAR,,6,,,,0,,Low,26,0,,,,,CLR,,,,,,,,,,2017-02-04 21:51:00
22,KNYC,observation,1486273860,KNYC,Nyc/Central Park,1486266660,N,32,33,3300,Fair,,,7,32,35,30.13,10,27,,VAR,,5,,,,0,,Low,27,0,,,,,CLR,,,,,,,,,,2017-02-04 22:51:00
23,KNYC,observation,1486277460,KNYC,Nyc/Central Park,1486270260,N,32,33,3300,Fair,,,8,32,37,30.11,10,24,250,WSW,,9,34,22,,0,,Low,24,0,,,,,CLR,,,,,,,,,,2017-02-04 23:51:00
0,KNYC,observation,1486281060,KNYC,Nyc/Central Park,1486273860,N,32,29,2900,Partly Cloudy,2,Falling Rapidly,8,32,37,30.09,10,24,250,WSW,20,10,,,,0,,Low,24,0,,,,,CLR,,,,,,,,,,2017-02-05 00:51:00
1,KNYC,observation,1486284660,KNYC,Nyc/Central Park,1486277460,N,32,26,2600,Cloudy,,,9,32,38,30.08,10,32,,VAR,,3,,,,0,,Low,32,0,,,,,CLR,,,,,,,,,,2017-02-05 01:51:00
2,KNYC,observation,1486288260,KNYC,Nyc/Central Park,1486281060,N,32,33,3300,Fair,,,9,32,38,30.05,10,32,,VAR,,3,,,,0,,Low,32,0,,,,,CLR,,,,,,,,,,2017-02-05 02:51:00
3,KNYC,observation,1486291860,KNYC,Nyc/Central Park,1486284660,N,33,26,2600,Cloudy,2,Falling Rapidly,11,33,40,30.02,10,33,,VAR,,3,,,,0,,Low,33,0,,,,,CLR,,,,,,,,,,2017-02-05 03:51:00
4,KNYC,observation,1486295460,KNYC,Nyc/Central Park,1486288260,N,33,26,2600,Cloudy,,,12,33,42,29.99,10,27,,VAR,,7,,,,0,,Low,27,0,,,,,CLR,,,,,,,,,,2017-02-05 04:51:00
5,KNYC,observation,1486299060,KNYC,Nyc/Central Park,1486291860,N,33,27,2700,Mostly Cloudy,,,14,33,46,29.96,10,29,,VAR,,5,,,,0,,Low,29,0,,,,,CLR,,,,,,,,,,2017-02-05 05:51:00
6,KNYC,observation,1486302660,KNYC,Nyc/Central Park,1486295460,D,33,26,2600,Cloudy,2,Falling,18,33,54,29.94,10,25,240,WSW,,10,,,,0,,Low,25,0,,,,,CLR,,,,,,,,,,2017-02-05 06:51:00
7,KNYC,observation,1486306260,KNYC,Nyc/Central Park,1486299060,D,34,26,2600,Cloudy,,,18,34,52,29.91,10,27,230,SW,21,9,,,,0,,Low,27,1,,,,,BKN,,,,,,,,,,2017-02-05 07:51:00
8,KNYC,observation,1486309860,KNYC,Nyc/Central Park,1486302660,D,35,26,2600,Cloudy,,,17,35,48,29.89,10,29,240,WSW,28,8,,,,0,,Low,29,1,,,,,OVC,,,,,,,,,,2017-02-05 08:51:00
9,KNYC,observation,1486313460,KNYC,Nyc/Central Park,1486306260,D,34,26,2600,Cloudy,2,Falling,18,34,52,29.86,10,27,250,WSW,,9,,,,0,,Low,27,1,,,,,OVC,,,,,,,,,,2017-02-05 09:51:00
10,KNYC,observation,1486317060,KNYC,Nyc/Central Park,1486309860,D,36,26,2600,Cloudy,,,19,36,50,29.84,10,30,,VAR,,7,,,,0,,Low,30,1,,,,,OVC,,,,,,,,,,2017-02-05 10:51:00
11,KNYC,observation,1486320660,KNYC,Nyc/Central Park,1486313460,D,36,26,2600,Cloudy,,,19,36,50,29.79,10,29,250,WSW,,9,,,,0,,Low,29,1,,,,,OVC,,,,,,,,,,2017-02-05 11:51:00
12,KNYC,observation,1486327860,KNYC,Nyc/Central Park,1486320660,D,39,26,2600,Cloudy,,,19,39,45,29.71,10,35,250,WSW,,6,,,,0,,Low,35,1,,,,,OVC,,,,,,,,,,2017-02-05 13:51:00
13,KNYC,observation,1486331460,KNYC,Nyc/Central Park,1486324260,D,41,26,2600,Cloudy,,,20,41,43,29.69,10,,,,,,,,,0,,Low,,1,,,,,OVC,,,,,,,,,,2017-02-05 14:51:00
14,KNYC,observation,1486335060,KNYC,Nyc/Central Park,1486327860,D,41,26,2600,Cloudy,0,Steady,17,41,38,29.69,10,36,250,WSW,,8,,,,0,,Low,36,1,,,,,OVC,,,,,,,,,,2017-02-05 15:51:00
15,KNYC,observation,1486338660,KNYC,Nyc/Central Park,1486331460,D,41,30,3000,Partly Cloudy,,,17,41,38,29.7,10,35,270,W,20,10,,,,0,,Low,35,1,,,,,SCT,,,,,,,,,,2017-02-05 16:51:00
16,KNYC,observation,1486342260,KNYC,Nyc/Central Park,1486335060,N,41,29,2900,Partly Cloudy,,,17,41,38,29.71,10,35,250,WSW,22,9,,,,0,,Low,35,0,,,,,SCT,,,,,,,,,,2017-02-05 17:51:00
17,KNYC,observation,1486345860,KNYC,Nyc/Central Park,1486338660,N,40,33,3300,Fair,1,Rising Rapidly,18,40,41,29.73,10,37,,VAR,,5,,,,0,,Low,37,0,,,,,CLR,,,,,,,,,,2017-02-05 18:51:00
18,KNYC,observation,1486349460,KNYC,Nyc/Central Park,1486342260,N,41,27,2700,Mostly Cloudy,,,18,41,40,29.74,10,,,,,,,,,0,,Low,,0,,,,,BKN,,,,,,,,,,2017-02-05 19:51:00
19,KNYC,observation,1486353060,KNYC,Nyc/Central Park,1486345860,N,41,26,2600,Cloudy,,,20,41,43,29.74,10,,,,,,,,,0,,Low,,0,,,,,OVC,,,,,,,,,,2017-02-05 20:51:00
20,KNYC,observation,1486356660,KNYC,Nyc/Central Park,1486349460,N,42,26,2600,Cloudy,1,Rising,21,42,43,29.75,10,37,240,WSW,23,9,,,,0,,Low,37,0,,,,,OVC,,,,,,,,,,2017-02-05 21:51:00
21,KNYC,observation,1486360260,KNYC,Nyc/Central Park,1486353060,N,42,26,2600,Cloudy,,,21,42,43,29.76,10,39,,VAR,,5,,,,0,,Low,39,0,,,,,OVC,,,,,,,,,,2017-02-05 22:51:00
22,KNYC,observation,1486363860,KNYC,Nyc/Central Park,1486356660,N,42,26,2600,Cloudy,,,22,42,45,29.77,10,37,260,W,,8,43,31,,0,,Low,37,0,,,,,OVC,,,,,,,,,,2017-02-05 23:51:00
0,KNYC,observation,1486367460,KNYC,Nyc/Central Park,1486360260,N,42,27,2700,Mostly Cloudy,1,Rising,22,42,45,29.78,10,38,280,W,,7,,,,0,,Low,38,0,,,,,BKN,,,,,,,,,,2017-02-06 00:51:00
1,KNYC,observation,1486371060,KNYC,Nyc/Central Park,1486363860,N,41,27,2700,Mostly Cloudy,,,22,41,47,29.79,10,35,300,WNW,,9,,,,0,,Low,35,0,,,,,BKN,,,,,,,,,,2017-02-06 01:51:00
2,KNYC,observation,1486374660,KNYC,Nyc/Central Park,1486367460,N,41,26,2600,Cloudy,,,20,41,43,29.82,10,36,300,WNW,17,8,,,,0,,Low,36,0,,,,,OVC,,,,,,,,,,2017-02-06 02:51:00
3,KNYC,observation,1486378260,KNYC,Nyc/Central Park,1486371060,N,40,26,2600,Cloudy,1,Rising Rapidly,21,40,47,29.85,10,35,320,NW,,7,,,,0,,Low,35,0,,,,,OVC,,,,,,,,,,2017-02-06 03:51:00
4,KNYC,observation,1486381860,KNYC,Nyc/Central Park,1486374660,N,39,26,2600,Cloudy,,,21,39,49,29.87,10,,,,,,,,,0,,Low,,0,,,,,OVC,,,,,,,,,,2017-02-06 04:51:00
5,KNYC,observation,1486385460,KNYC,Nyc/Central Park,1486378260,N,38,33,3300,Fair,,,20,38,48,29.9,10,33,300,WNW,,7,,,,0,,Low,33,0,,,,,CLR,,,,,,,,,,2017-02-06 05:51:00
6,KNYC,observation,1486389060,KNYC,Nyc/Central Park,1486381860,D,37,28,2800,Mostly Cloudy,1,Rising Rapidly,20,37,50,29.93,10,33,,VAR,,5,,,,0,,Low,33,0,,,,,BKN,,,,,,,,,,2017-02-06 06:51:00
7,KNYC,observation,1486392660,KNYC,Nyc/Central Park,1486385460,D,36,34,3400,Fair,,,18,36,48,29.95,10,30,290,WNW,,7,,,,0,,Low,30,1,,,,,CLR,,,,,,,,,,2017-02-06 07:51:00
8,KNYC,observation,1486396260,KNYC,Nyc/Central Park,1486389060,D,37,34,3400,Fair,,,16,37,42,29.99,10,,,,,,,,,0,,Low,,1,,,,,CLR,,,,,,,,,,2017-02-06 08:51:00
9,KNYC,observation,1486399860,KNYC,Nyc/Central Park,1486392660,D,38,34,3400,Fair,1,Rising,16,38,41,30.0,10,,,,,,,,,0,,Low,,2,,,,,CLR,,,,,,,,,,2017-02-06 09:51:00
10,KNYC,observation,1486403460,KNYC,Nyc/Central Park,1486396260,D,40,34,3400,Fair,,,17,40,40,29.99,10,36,,VAR,,6,,,,0,,Moderate,36,3,,,,,CLR,,,,,,,,,,2017-02-06 10:51:00
11,KNYC,observation,1486414260,KNYC,Nyc/Central Park,1486407060,D,46,34,3400,Fair,,,19,46,34,29.93,10,,,,,,,,,0,,Low,,2,,,,,CLR,,,,,,,,,,2017-02-06 13:51:00
12,KNYC,observation,1486417860,KNYC,Nyc/Central Park,1486410660,D,48,34,3400,Fair,,,19,48,32,29.92,10,,,,,,,,,0,,Low,,2,,,,,CLR,,,,,,,,,,2017-02-06 14:51:00
13,KNYC,observation,1486421460,KNYC,Nyc/Central Park,1486414260,D,48,34,3400,Fair,2,Falling,21,48,34,29.91,10,45,260,W,,6,,,,0,,Low,45,1,,,,,CLR,,,,,,,,,,2017-02-06 15:51:00
14,KNYC,observation,1486425060,KNYC,Nyc/Central Park,1486417860,D,48,34,3400,Fair,,,21,48,34,29.9,10,48,,CALM,,0,,,,0,,Low,48,1,,,,,CLR,,,,,,,,,,2017-02-06 16:51:00
15,KNYC,observation,1486428660,KNYC,Nyc/Central Park,1486421460,N,42,33,3300,Fair,,,29,42,60,29.92,10,38,180,S,,6,,,,0,,Low,38,0,,,,,CLR,,,,,,,,,,2017-02-06 17:51:00
16,KNYC,observation,1486432260,KNYC,Nyc/Central Park,1486425060,N,42,33,3300,Fair,1,Rising Rapidly,31,42,65,29.93,10,,,,,,,,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-02-06 18:51:00
17,KNYC,observation,1486435860,KNYC,Nyc/Central Park,1486428660,N,42,33,3300,Fair,,,33,42,70,29.92,9,38,150,SSE,,7,,,,0,,Low,38,0,,,,,CLR,,,,,,,,,,2017-02-06 19:51:00
18,KNYC,observation,1486439460,KNYC,Nyc/Central Park,1486432260,N,42,33,3300,Fair,,,34,42,73,29.9,8,42,170,S,,3,,,,0,,Low,42,0,,,,,CLR,,,,,,,,,,2017-02-06 20:51:00
